fecha_observacion,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,saldo_actual,clasificacion_sbs,Garantia,y_score_modelo,SeriousDlqin2yrs
2025-11-10,0.208131978,65,0,889.0,,4,0,1,0,0.0,8070.49,Normal,5833.77,0.010760457923673694,0
2025-11-10,0.411226552,37,0,0.915816837,5000.0,6,0,2,0,0.0,5534.15,Normal,3941.53,0.0462621662401186,0
2025-11-10,0.548517796,45,0,0.242990654,7917.0,9,0,0,0,0.0,37608.13,Normal,0.0,0.04540260174688273,1
2025-11-10,0.9999999,70,0,1127.0,,3,0,2,0,0.0,11489.36,Normal,8621.03,0.03890111728299687,0
2025-11-10,0.0,61,0,80.0,,3,0,0,0,0.0,7934.99,Normal,0.0,0.010571589941493091,0
2025-11-10,0.0,54,0,1313.0,,2,0,1,0,0.0,17138.61,Normal,12453.85,0.010750910081233417,0
2025-11-10,0.0,25,0,718.0,0.0,9,0,0,0,0.0,1836.82,Normal,0.0,0.018301610879928022,0
2025-11-10,0.053790404,66,0,0.422604423,12616.0,6,0,3,0,1.0,51796.53,Normal,39810.64,0.009459192825276661,0
2025-11-10,0.110183295,58,0,0.531155151,5600.0,10,0,2,0,0.0,20278.62,Normal,19389.73,0.011992393089269996,0
2025-11-10,0.190640468,61,0,0.232362511,12600.0,4,0,1,0,0.0,4584.69,Normal,4543.33,0.01096988756681727,0
2025-11-10,1.076021376,29,1,0.134746102,2500.0,3,0,0,0,0.0,8271.44,CPP,0.0,0.29736900246187825,1
2025-11-10,0.0,54,0,0.174546352,8100.0,7,0,1,0,0.0,12232.57,Normal,9540.45,0.010281108405031525,0
2025-11-10,1.181127549,24,0,91.0,,2,0,0,0,,9444.93,Normal,0.0,0.15815151130396923,0
2025-11-10,0.215888806,38,0,1936.0,,11,0,1,0,0.0,10413.7,Normal,6356.82,0.023013460265252215,0
2025-11-10,1.004999583,47,3,0.43083004,4300.0,7,0,1,0,1.0,3784.48,CPP,2662.48,0.42399893135979144,1
2025-11-10,0.107792814,42,0,0.152531441,3100.0,5,0,0,0,0.0,4997.5,Normal,0.0,0.0156630893006258,0
2025-11-10,0.158992438,78,0,0.140033292,14417.0,5,0,2,0,1.0,26137.2,Normal,23044.3,0.009832388398633117,1
2025-11-10,0.601779442,60,1,0.641645244,3889.0,12,0,1,0,0.0,16019.98,CPP,15544.51,0.10569783916691253,0
2025-11-10,0.401867824,71,0,0.077906269,11500.0,8,0,0,0,0.0,25933.29,Normal,0.0,0.017670812576500654,0
2025-11-10,0.9999999,43,2,0.118976205,5000.0,3,1,0,0,0.0,48845.36,Dudoso,0.0,0.4103548960888031,1
2025-11-10,0.526834611,50,0,0.236565383,15500.0,24,0,2,0,2.0,24809.31,Normal,16848.44,0.047814961657737305,0
2025-11-10,0.00745145,86,0,15.0,,8,0,0,0,0.0,15385.04,Normal,0.0,0.008741829418997397,0
2025-11-10,0.00617661,44,0,0.047990402,1666.0,6,0,0,0,2.0,4185.48,Normal,0.0,0.01543181398817751,0
2025-11-10,0.442948466,58,0,0.30167119,7000.0,14,0,3,0,2.0,12157.06,Normal,8371.61,0.027779131069105727,0
2025-11-10,0.352196134,35,0,0.906437425,2500.0,11,0,1,0,0.0,7568.35,Normal,6105.11,0.05211328327189488,0
2025-11-10,0.419116177,31,0,0.20441989,9049.0,7,0,1,0,3.0,29316.31,Normal,17948.31,0.03203205333103721,0
2025-11-10,0.0,58,0,0.36415896,4000.0,18,0,2,0,1.0,9752.85,Normal,8497.43,0.01584898540329916,0
2025-11-10,0.05117787,59,0,0.015996445,4500.0,2,0,0,0,0.0,19629.93,Normal,0.0,0.010572772853920338,0
2025-11-10,0.08162458,67,0,1232.0,,10,0,1,0,0.0,9359.08,Normal,8645.06,0.009223710703595227,0
2025-11-10,0.914723518,28,0,0.023564696,2333.0,5,0,0,0,1.0,7836.32,Normal,0.0,0.09284605004801379,0
2025-11-10,0.085932673,71,0,0.045259166,3954.0,12,0,0,0,0.0,6320.2,Normal,0.0,0.011276744752474028,0
2025-11-10,0.0,39,0,0.364090844,7000.0,4,0,1,0,0.0,15101.84,Normal,13351.41,0.01331385147484292,0
2025-11-10,0.966516742,52,0,0.030421556,2300.0,1,0,0,0,0.0,3646.81,Normal,0.0,0.08938024335510078,0
2025-11-10,0.797216223,45,0,0.557586837,1640.0,8,0,0,0,0.0,1881.26,Normal,0.0,0.0820614104767094,0
2025-11-10,0.888632815,38,0,0.182820006,3538.0,4,0,0,0,3.0,16439.91,Normal,0.0,0.08609946004905003,0
2025-11-10,0.974719366,72,1,0.171571349,1800.0,3,0,0,0,0.0,2391.5,CPP,0.0,0.11304715584485425,0
2025-11-10,0.608220452,43,0,0.819696227,2040.0,6,0,1,0,0.0,9347.72,Normal,6432.67,0.06330247795069996,0
2025-11-10,0.9999999,74,0,0.585020243,493.0,3,0,0,0,0.0,509.7,Normal,0.0,0.03658147460482781,0
2025-11-10,0.111342394,49,0,0.122329529,3416.0,6,0,1,0,3.0,22907.25,Normal,14486.02,0.01314216306246013,0
2025-11-10,0.271201376,51,0,0.305211849,8000.0,8,0,1,0,1.0,10609.59,Normal,8639.78,0.016522963535923318,0
2025-11-10,0.005701654,64,0,0.111551106,13383.0,8,0,1,0,1.0,14084.03,Normal,12535.57,0.007803508874731862,0
2025-11-10,0.051969163,63,0,0.168690006,7083.0,4,0,1,0,0.0,43917.49,Normal,42184.96,0.008308674085655294,0
2025-11-10,0.012804451,76,0,0.129277567,6048.0,15,0,2,0,1.0,17684.15,Normal,14726.84,0.01082063488156842,0
2025-11-10,0.006042042,70,0,0.337934947,5287.0,11,0,1,0,0.0,7626.13,Normal,4741.98,0.009931296872535399,0
2025-11-10,0.040902145,61,1,0.132972479,15333.0,9,0,2,0,0.0,17155.74,CPP,15616.1,0.026280255458607203,0
2025-11-10,1.334661355,42,3,1237.0,,6,2,0,0,0.0,10091.41,Perdida,0.0,0.6960091525867101,1
2025-11-10,0.10219489,63,0,2423.0,,4,0,1,0,0.0,13850.86,Normal,9257.83,0.008492517882633971,0
2025-11-10,0.143802163,54,0,0.448578729,12523.0,17,0,2,0,3.0,40849.48,Normal,31551.46,0.0185241961398981,0
2025-11-10,0.089244039,54,1,0.890498325,9250.0,25,0,2,0,2.0,24338.78,CPP,18744.48,0.049976890137463,0
2025-11-10,0.0,57,0,0.208716513,2500.0,2,0,0,0,0.0,6350.99,Normal,0.0,0.011644527262783493,0
2025-11-10,0.52225407,54,0,0.261945392,1171.0,5,0,0,0,0.0,1056.82,Normal,0.0,0.043767961776120544,0
2025-11-10,0.533528863,50,0,0.218593489,9583.0,4,0,1,0,0.0,10572.06,Normal,10467.6,0.03452118700340703,0
2025-11-10,0.556810651,66,0,2.891304348,1333.0,8,0,3,0,0.0,3304.71,Normal,2401.14,0.042993982105110934,0
2025-11-10,0.24170839,49,0,0.411177106,3703.0,9,0,1,0,0.0,6673.59,Normal,4493.94,0.025371485769290908,0
2025-11-10,0.013748484,46,0,0.51109778,5000.0,10,0,1,0,0.0,6863.89,Normal,5308.93,0.01717572748995592,0
2025-11-10,0.104894391,76,2,0.302469136,485.0,8,0,0,0,0.0,4200.46,CPP,0.0,0.05315071437020652,0
2025-11-10,0.011134533,91,0,9.0,,5,0,0,0,,27170.99,Normal,0.0,0.008741829418997397,0
2025-11-10,0.660531512,39,0,2.445595855,1736.0,9,0,2,0,0.0,3251.15,Normal,2806.79,0.09152804085189593,0
2025-11-10,0.528922061,38,0,0.550258785,3670.0,9,0,1,0,3.0,4779.82,Normal,3774.47,0.06785383538841547,0
2025-11-10,0.030626196,59,0,0.258739795,4776.0,4,0,2,0,0.0,12957.51,Normal,11183.16,0.009870516340735797,0
2025-11-10,0.242917616,51,0,3139.0,,12,0,1,0,0.0,13808.03,Normal,11309.31,0.020489226495075143,0
2025-11-10,0.002749771,62,0,0.0,,7,0,0,0,,26939.7,Normal,0.0,0.009553661907241771,0
2025-11-10,0.116976989,51,0,0.346650999,5956.0,15,0,2,0,0.0,13329.86,Normal,12482.8,0.01781616905731715,0
2025-11-10,0.162541873,52,0,2457.0,,4,0,1,0,0.0,23629.76,Normal,22713.32,0.015089438346677314,0
2025-11-10,0.863669933,84,2,1668.0,,12,0,1,1,0.0,18589.07,Deficiente,12649.18,0.2834101116025534,0
2025-11-10,0.001337748,43,0,0.316136773,5000.0,11,0,1,0,2.0,11763.01,Normal,10474.32,0.01655383511091198,0
2025-11-10,0.872668998,34,1,0.042974408,2070.0,1,0,0,0,1.0,5871.15,CPP,0.0,0.20220579706008468,0
2025-11-10,0.002448204,71,0,0.13033132,10925.0,10,0,1,0,0.0,79994.55,Normal,57821.2,0.008988942027900775,0
2025-11-10,0.9999999,25,0,0.038238702,1725.0,1,1,0,0,0.0,4917.51,Dudoso,0.0,0.32237350024425604,1
2025-11-10,0.547858224,39,1,0.528015643,14830.0,14,0,3,0,3.0,23766.35,CPP,15416.16,0.11736962839886066,0
2025-11-10,0.831064941,45,0,0.271380111,5600.0,6,0,1,0,1.0,9548.04,Normal,6619.94,0.05874162033260738,0
2025-11-10,0.254104024,53,0,0.056323946,6000.0,11,0,0,0,1.0,15923.06,Normal,0.0,0.020962860681917557,0
2025-11-10,0.9999999,37,0,0.023522493,3400.0,0,4,0,0,0.0,8515.88,Perdida,0.0,0.478212873471484,1
2025-11-10,0.057456354,36,0,0.015355086,2083.0,3,0,0,0,0.0,4423.22,Normal,0.0,0.0151652274265454,0
2025-11-10,0.058864852,58,0,0.364473966,4666.0,27,0,1,0,0.0,14922.9,Normal,11853.13,0.015895107437963622,0
2025-11-10,0.447155284,56,0,0.047034047,2848.0,2,0,0,0,3.0,11455.48,Normal,0.0,0.031577690870788246,0
2025-11-10,0.19205572,38,0,0.127126231,3350.0,2,0,0,0,0.0,2544.51,Normal,0.0,0.01958912698659213,0
2025-11-10,0.016464186,65,0,0.646235843,3001.0,12,0,1,0,0.0,13571.36,Normal,13497.33,0.011810234477981988,0
2025-11-10,0.161427322,48,0,0.442509273,6200.0,11,0,1,0,1.0,11472.75,Normal,8225.2,0.019258821856179824,0
2025-11-10,0.663573828,48,1,0.174965007,5000.0,6,0,1,1,1.0,7058.99,Deficiente,5731.01,0.2028784413260773,1
2025-11-10,0.07783861,39,0,2158.0,,9,0,2,0,0.0,10818.87,Normal,10091.01,0.016206364899722343,0
2025-11-10,0.049909398,56,1,791.0,,8,0,1,0,0.0,11410.66,CPP,9329.53,0.03077958420841283,0
2025-11-10,0.105417537,52,0,0.232397371,11716.0,5,0,1,0,2.0,19662.69,Normal,12682.36,0.011147704730037412,0
2025-11-10,1.033222591,38,0,0.060949169,4150.0,5,0,0,1,1.0,5109.19,Deficiente,0.0,0.3341259828405282,0
2025-11-10,0.158258106,45,0,0.322753371,15500.0,8,0,2,0,0.0,41111.15,Normal,40921.41,0.014528209496645676,0
2025-11-10,0.019282809,60,0,32.0,,4,0,0,0,0.0,57731.27,Normal,0.0,0.010428720581862548,0
2025-11-10,0.076420616,50,0,0.364425733,7600.0,7,0,3,0,3.0,19506.08,Normal,16589.68,0.013807450084600676,0
2025-11-10,0.010195579,62,0,900.0,,4,0,1,0,1.0,21447.74,Normal,13486.64,0.009217929324562365,0
2025-11-10,0.064793521,22,0,0.348314607,800.0,4,0,0,0,0.0,3023.49,Normal,0.0,0.014995366796377481,0
2025-11-10,0.135452845,64,0,812.0,,9,0,1,0,0.0,12197.59,Normal,12049.12,0.011909234867421032,0
2025-11-10,0.9999999,24,0,0.161599334,2400.0,1,0,0,0,0.0,5202.87,Normal,0.0,0.09340600213650752,0
2025-11-10,0.894964201,49,0,0.664445185,3000.0,8,0,1,0,0.0,8457.32,Normal,7220.08,0.08564294713827617,0
2025-11-10,0.062329953,49,0,0.376860814,17666.0,6,0,1,0,2.0,47634.78,Normal,30473.33,0.011674271144744305,0
2025-11-10,0.027691456,79,0,339.0,,7,0,1,0,0.0,12122.58,Normal,8834.0,0.008559054111651814,0
2025-11-10,0.754400174,44,1,0.151526806,13000.0,10,0,0,0,0.0,30737.26,CPP,0.0,0.11039175028683644,0
2025-11-10,0.904015997,38,0,0.098931403,2900.0,3,0,0,0,4.0,8914.81,Normal,0.0,0.10367490479270505,0
2025-11-10,0.096368977,50,1,0.539322847,3750.0,14,1,1,0,0.0,15443.37,Dudoso,14479.76,0.2026955894280454,0
2025-11-10,0.810141715,45,0,0.328262542,11700.0,9,0,2,0,2.0,30982.79,Normal,23211.23,0.05867863804189644,0
2025-11-10,0.652245046,30,0,1629.0,,6,0,1,0,0.0,27370.11,Normal,18002.41,0.057272347877096376,0
2025-11-10,0.047247169,51,0,0.355747388,2200.0,12,0,1,0,3.0,3375.23,Normal,2405.45,0.017255424868768847,0
2025-11-10,0.9999999,59,0,330.0,,1,0,0,0,0.0,11782.53,Normal,0.0,0.06316933460177367,0
2025-11-10,0.484359377,39,0,2404.0,,5,0,2,0,2.0,15455.53,Normal,14024.07,0.0355044393872882,0
2025-11-10,0.046375027,81,0,0.03998001,2000.0,5,0,0,0,0.0,5344.36,Normal,0.0,0.009040295199020894,0
2025-11-10,0.443958044,47,0,0.413998511,9400.0,8,0,2,0,3.0,58886.16,Normal,41301.61,0.03130173539260163,0
2025-11-10,0.046579235,53,0,1.787748059,1158.0,11,0,1,0,2.0,4949.65,Normal,3241.26,0.01770383764083344,0
2025-11-10,0.792098525,41,4,1373.0,,7,1,0,1,0.0,11602.24,Dudoso,0.0,0.5936054312483303,1
2025-11-10,0.541332644,32,0,0.490686052,2200.0,11,0,0,0,0.0,4434.84,Normal,0.0,0.0691382770728569,0
2025-11-10,0.136715821,62,1,0.636908728,1500.0,8,0,2,0,0.0,7652.61,CPP,6891.28,0.04339873464113944,0
2025-11-10,0.346357159,63,0,0.037937743,3083.0,4,0,0,0,0.0,7080.3,Normal,0.0,0.021103662249883262,0
2025-11-10,0.718330104,39,0,3487.0,,11,0,2,0,0.0,15808.57,Normal,14780.84,0.08031794893826757,0
2025-11-10,0.0,73,0,0.007328448,1500.0,1,0,0,0,0.0,1352.48,Normal,0.0,0.010983183608886319,1
2025-11-10,0.019813157,72,0,0.008763651,7416.0,12,0,0,1,0.0,26249.01,Deficiente,0.0,0.07038608265356479,0
2025-11-10,0.292077369,50,0,0.35004333,15000.0,11,0,2,0,2.0,42286.97,Normal,34972.51,0.019165515373030895,0
2025-11-10,0.0,45,1,0.162183782,10000.0,15,0,2,0,5.0,16142.94,CPP,14128.34,0.037011083791950034,0
2025-11-10,0.337372074,50,0,0.275786769,7784.0,11,0,2,0,0.0,23765.5,Normal,21437.73,0.02586698925397096,0
2025-11-10,0.710257588,49,0,0.309190199,13916.0,10,0,1,0,6.0,24166.48,Normal,17788.51,0.053552163516285126,0
2025-11-10,0.092345859,75,0,1.549902153,1021.0,16,0,2,0,0.0,3666.46,Normal,3002.7,0.01597326632625499,0
2025-11-10,0.04479776,87,0,26.0,,1,0,0,0,0.0,15659.95,Normal,0.0,0.010166685704562296,0
2025-11-10,0.730024543,61,0,0.207396302,2000.0,6,0,0,0,0.0,3435.4,Normal,0.0,0.047254753139228334,0
2025-11-10,0.010256147,57,0,0.681703141,6716.0,9,0,2,0,0.0,14710.91,Normal,12099.57,0.013101977224021422,0
2025-11-10,0.014449278,85,0,326.0,,4,0,0,0,0.0,16179.16,Normal,0.0,0.008741829418997397,0
2025-11-10,0.042730485,66,0,21.0,,3,0,0,0,,23088.68,Normal,0.0,0.008741829418997397,0
2025-11-10,0.334104545,43,0,0.119980003,6000.0,9,0,0,0,1.0,14634.68,Normal,0.0,0.03158268545415895,0
2025-11-10,0.9999999,55,0,99.0,0.0,0,0,0,0,0.0,1518.2,Normal,0.0,0.07032381839259083,0
2025-11-10,0.34414061,48,0,0.19649607,50000.0,12,0,2,0,4.0,150000.0,Normal,113580.81,0.026302929336916768,0
2025-11-10,2.701259748,36,1,2140.0,,6,0,2,0,0.0,12701.42,CPP,8420.88,0.19393465390357226,0
2025-11-10,0.003549823,46,0,1704.0,,4,0,1,0,0.0,9204.44,Normal,8862.27,0.012238099750055405,0
2025-11-10,0.0,52,0,596.0,0.0,7,0,1,0,0.0,588.06,Normal,531.83,0.010911321054336044,0
2025-11-10,0.012885358,46,0,0.392670157,4583.0,9,1,1,0,0.0,8392.98,Dudoso,6249.62,0.12577576762291987,0
2025-11-10,0.9999999,58,0,0.294543377,10500.0,3,0,2,0,0.0,77727.4,Normal,48368.33,0.04106677210052088,0
2025-11-10,0.0,56,0,0.157728152,5686.0,8,0,1,0,0.0,12113.01,Normal,10600.12,0.009683550698497854,0
2025-11-10,0.9999999,35,0,0.066885246,1524.0,0,0,0,0,0.0,4847.01,Normal,0.0,0.11127378366672093,0
2025-11-10,0.857488955,60,0,0.465106979,5000.0,6,0,1,0,0.0,19799.83,Normal,14564.15,0.049035514437130334,0
2025-11-10,1.000682283,49,4,0.627431907,6167.0,7,0,1,1,2.0,13796.03,Deficiente,13007.25,0.5296398680633206,1
2025-11-10,0.029690024,24,0,0.646772229,820.0,3,0,0,0,0.0,1323.66,Normal,0.0,0.013919777450604359,0
2025-11-10,0.854629074,47,0,0.149140344,2500.0,2,0,0,0,1.0,4816.35,Normal,0.0,0.07409504750239093,1
2025-11-10,0.258603115,30,0,0.233265477,8350.0,17,0,0,0,1.0,12980.36,Normal,0.0,0.030520102267816398,0
2025-11-10,0.00080135,54,3,0.114117842,12083.0,26,0,2,1,0.0,18751.53,Deficiente,15667.98,0.19581163487282072,1
2025-11-10,0.066712755,45,0,0.032068063,4583.0,7,0,0,0,0.0,8055.88,Normal,0.0,0.014133983299742662,0
2025-11-10,0.008307891,53,0,4546.0,,27,0,1,0,0.0,55322.83,Normal,33849.53,0.017142122190349836,0
2025-11-10,0.038236941,23,0,0.004346476,3220.0,3,0,0,0,0.0,5133.84,Normal,0.0,0.01621249745983364,0
2025-11-10,0.513486513,23,0,96.0,0.0,2,0,0,0,0.0,1373.88,Normal,0.0,0.04022950379717167,0
2025-11-10,0.195440228,62,0,117.0,,3,0,0,0,0.0,13978.34,Normal,0.0,0.014377319165690515,0
2025-11-10,0.01744563,41,0,1433.0,,5,0,1,0,0.0,28343.61,Normal,23886.88,0.013297377748725815,0
2025-11-10,0.9999999,32,0,0.18869936,1875.0,4,0,0,0,2.0,13194.96,Normal,0.0,0.09089829448155182,0
2025-11-10,0.861130495,61,1,0.083166733,2500.0,2,1,0,0,0.0,4425.71,Dudoso,0.0,0.31009308323386453,0
2025-11-10,0.532443602,65,0,0.629313764,10083.0,11,0,2,0,1.0,11597.69,Normal,8600.99,0.032035295983884056,0
2025-11-10,0.506767047,74,0,0.47968837,1796.0,6,0,0,0,0.0,5448.67,Normal,0.0,0.029151477734327084,0
2025-11-10,0.057823696,33,0,0.078975645,5583.0,2,2,0,1,1.0,38583.33,Perdida,0.0,0.43952539928213463,1
2025-11-10,0.861367585,54,0,0.25646097,7583.0,10,0,1,0,0.0,11272.66,Normal,10008.19,0.05875806128503049,0
2025-11-10,0.996007984,26,0,0.274421816,2896.0,5,0,0,0,2.0,10741.69,Normal,0.0,0.09641763812936845,0
2025-11-10,0.044906229,44,0,1718.0,,13,0,1,0,0.0,8593.7,Normal,7864.53,0.0137088000590754,0
2025-11-10,0.922155689,36,3,0.934217437,7615.0,8,0,2,0,4.0,16124.2,CPP,15990.75,0.31846315436623485,0
2025-11-10,0.012730077,51,0,593.0,,9,0,1,0,0.0,48666.23,Normal,30424.23,0.014342398235374039,0
2025-11-10,0.267064723,47,0,0.22478883,5800.0,5,0,1,0,0.0,6687.38,Normal,4876.21,0.018215173361250954,0
2025-11-10,0.0,29,0,0.516473053,5250.0,10,0,1,0,0.0,9359.65,Normal,9072.8,0.019529892833771486,0
2025-11-10,0.008105938,87,0,0.002580229,6200.0,13,0,0,0,0.0,25538.13,Normal,0.0,0.00950943345740568,0
2025-11-10,0.393544714,55,0,0.388408927,8333.0,12,0,1,0,0.0,32781.9,Normal,32711.72,0.02736491757961428,0
2025-11-10,0.352709952,58,0,0.496183206,3536.0,14,0,0,0,0.0,24177.42,Normal,0.0,0.0322442448138038,0
2025-11-10,0.184255955,52,0,0.480416572,4416.0,9,0,2,0,0.0,11815.13,Normal,10762.04,0.02161806595197031,0
2025-11-10,0.9999999,22,0,67.0,,0,0,0,0,0.0,25873.71,Normal,0.0,0.10667939054812824,0
2025-11-10,0.027816575,61,0,0.23671054,9800.0,14,0,2,0,0.0,68993.48,Normal,56986.31,0.011195028649417838,0
2025-11-10,0.003977439,51,0,0.127762256,7873.0,9,0,1,0,1.0,20334.1,Normal,14173.01,0.01230131300414838,0
2025-11-10,0.024130807,69,0,0.234035268,5840.0,6,0,1,0,1.0,22858.89,Normal,19675.2,0.007839347718166597,0
2025-11-10,0.236216565,68,0,0.08747813,4000.0,5,0,0,0,1.0,12071.51,Normal,0.0,0.013632754898782152,0
2025-11-10,0.9999999,40,2,0.262656642,5984.0,7,1,1,2,1.0,23127.87,Dudoso,17986.84,0.5211694806437636,0
2025-11-10,0.631275126,39,0,0.311351492,7672.0,7,0,1,0,3.0,50214.07,Normal,35782.74,0.04589433331684284,0
2025-11-10,0.141952682,36,0,0.59731334,3200.0,4,0,1,0,1.0,7110.21,Normal,4570.18,0.020737212663395233,1
2025-11-10,0.306698646,65,0,1.420482931,1200.0,14,0,1,0,1.0,3637.32,Normal,3343.87,0.02753502560837284,0
2025-11-10,0.012310929,61,0,0.248130712,3610.0,11,0,1,0,0.0,37220.45,Normal,30703.32,0.012478220660990302,0
2025-11-10,0.0,57,0,3586.0,,14,0,2,1,,21440.97,Deficiente,12959.71,0.06406619724804831,0
2025-11-10,0.0,77,0,0.210806211,4700.0,10,0,1,0,1.0,13064.19,Normal,9030.92,0.010483536927952878,0
2025-11-10,0.373612638,46,2,0.328107291,10587.0,6,0,2,0,3.0,24433.55,CPP,14761.06,0.08277714881455248,0
2025-11-10,0.0,50,0,1387.0,,2,0,1,0,0.0,9382.96,Normal,8266.88,0.011834930167072388,0
2025-11-10,0.006451405,76,0,0.125813721,7987.0,5,0,1,0,0.0,27136.45,Normal,18989.31,0.00782536297995857,0
2025-11-10,0.020135714,66,0,0.324106816,8200.0,22,0,2,0,1.0,18618.64,Normal,15049.15,0.010856382850510602,0
2025-11-10,0.651943504,62,0,0.512943006,9000.0,9,0,3,0,2.0,25813.68,Normal,17848.48,0.0411890410327782,0
2025-11-10,0.012171781,79,0,0.035962145,1584.0,7,0,0,0,0.0,1524.44,Normal,0.0,0.009317200122929413,0
2025-11-10,0.840543964,41,0,11.70149254,267.0,6,0,2,0,0.0,777.92,Normal,752.78,0.06015181809861958,1
2025-11-10,0.006715917,44,0,0.548290342,6667.0,6,0,2,0,6.0,26067.25,Normal,26003.87,0.014486352363333352,0
2025-11-10,0.10383536,67,0,0.018394361,5816.0,4,0,0,0,0.0,23246.88,Normal,0.0,0.008482250706342212,0
2025-11-10,0.910299003,50,0,37.0,,3,2,0,3,0.0,8003.6,Perdida,0.0,0.6422647068424401,1
2025-11-10,0.015115576,64,0,0.432685385,12500.0,12,0,4,0,2.0,66566.42,Normal,64329.79,0.015411512018085249,0
2025-11-10,0.698753854,36,0,0.160193664,9500.0,6,0,0,0,2.0,14484.47,Normal,0.0,0.05868672213177579,1
2025-11-10,0.006222719,58,0,1.162794206,6627.0,23,0,8,0,0.0,45391.5,Normal,43191.59,0.05124911352873034,0
2025-11-10,0.139836311,76,0,0.25400128,6247.0,9,0,1,0,1.0,11257.02,Normal,10927.41,0.011613465106602673,0
2025-11-10,0.069277229,50,2,0.437706394,6661.0,11,0,3,0,2.0,44783.66,CPP,29825.52,0.07383378617245462,0
2025-11-10,0.018131055,45,0,0.422627207,12400.0,8,0,2,0,3.0,23055.93,Normal,21003.11,0.012642927224352273,0
2025-11-10,0.001493714,46,0,1864.0,,7,0,1,0,2.0,3276.36,Normal,2687.66,0.01223953431571531,0
2025-11-10,0.881393953,44,0,3.390728477,1660.0,23,0,5,0,0.0,2895.49,Normal,2197.06,0.3321950138861874,1
2025-11-10,0.0,44,0,0.664555477,4262.0,8,0,1,0,1.0,7907.82,Normal,7361.02,0.01479899241455985,0
2025-11-10,0.016675043,68,0,0.215673141,7464.0,4,0,1,0,0.0,14670.41,Normal,13633.37,0.00782536297995857,0
2025-11-10,0.552017377,42,1,0.560451768,5400.0,9,0,1,0,1.0,37256.79,CPP,32270.93,0.10397313847864062,0
2025-11-10,0.038291274,78,0,0.00537461,9302.0,4,0,0,0,0.0,40693.76,Normal,0.0,0.008210732735022439,0
2025-11-10,1.002522357,57,2,0.351770559,3416.0,9,0,0,0,1.0,33001.25,CPP,0.0,0.368978968062626,1
2025-11-10,0.390662257,50,0,0.387410885,5750.0,5,0,2,0,1.0,11119.11,Normal,8253.12,0.028125209200992558,1
2025-11-10,0.336884154,29,0,0.076389815,7500.0,4,2,0,0,1.0,20500.38,Perdida,0.0,0.23138883712505637,1
2025-11-10,0.9999999,77,1,2763.0,,5,0,0,0,0.0,6246.3,CPP,0.0,0.09846772001847137,0
2025-11-10,0.883779055,45,0,0.426905456,2400.0,5,0,1,0,0.0,3625.29,Normal,3113.5,0.07899859680733694,0
2025-11-10,0.038419586,53,0,0.479502278,9000.0,16,0,1,0,1.0,58237.69,Normal,40624.51,0.01662759036728343,0
2025-11-10,0.081598446,73,0,0.002437345,53746.0,11,0,0,0,0.0,98468.02,Normal,0.0,0.009567176395973471,0
2025-11-10,0.21918499,60,0,0.153661987,9188.0,14,0,1,0,1.0,28382.3,Normal,21612.75,0.015555260078958763,0
2025-11-10,0.001719562,36,0,0.000322893,3096.0,7,0,0,0,1.0,22987.79,Normal,0.0,0.015192128418138903,0
2025-11-10,0.002708051,35,0,0.031939878,2128.0,7,0,0,0,0.0,2619.69,Normal,0.0,0.015485789506286688,0
2025-11-10,0.428475767,57,0,0.351060606,6599.0,11,0,1,0,0.0,9637.97,Normal,5877.38,0.028030903877860277,0
2025-11-10,0.9999999,30,0,0.080766028,1200.0,3,0,0,0,0.0,2844.28,Normal,0.0,0.08969176882085766,0
2025-11-10,1.038301415,41,0,0.018829517,1964.0,1,0,0,0,0.0,18780.3,Normal,0.0,0.15013837693796978,1
2025-11-10,0.81875982,68,2,0.308969088,6566.0,8,1,0,0,0.0,29457.24,Dudoso,0.0,0.28944043027134814,1
2025-11-10,0.418698803,70,0,2483.0,,13,0,1,0,0.0,4732.54,Normal,4683.74,0.022303821690382794,0
2025-11-10,0.39518563,58,0,0.42666023,14500.0,9,0,1,0,1.0,48370.17,Normal,30467.94,0.022827921604972462,0
2025-11-10,0.051348716,82,0,1427.0,,11,0,1,0,0.0,17019.07,Normal,10281.35,0.009076257150159795,0
2025-11-10,0.053278103,78,0,0.508746356,1371.0,5,0,1,0,1.0,1474.71,Normal,885.98,0.009375260391555763,0
2025-11-10,0.002087683,76,0,0.0,,2,0,0,0,0.0,11271.84,Normal,0.0,0.008210732735022439,0
2025-11-10,1.007390983,41,0,0.725686239,5500.0,12,0,1,0,1.0,13926.71,Normal,12578.88,0.17702052244617392,1
2025-11-10,0.075233015,39,2,0.339709192,11553.0,16,0,2,0,2.0,8087.43,CPP,7133.64,0.08386807900852872,1
2025-11-10,0.083886275,45,0,0.159473421,6000.0,12,0,0,0,2.0,15163.03,Normal,0.0,0.015014257928462596,1
2025-11-10,0.002476073,72,0,1.0,,1,0,0,0,,5747.49,Normal,0.0,0.010166685704562296,0
2025-11-11,0.0,66,0,0.331667262,2800.0,8,0,1,0,0.0,4012.37,Normal,2583.22,0.008734587743969662,0
